age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
28,Private,389713,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,0
45,Self-emp-inc,200825,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
50,Local-gov,186888,HS-grad,9,?,Exec-managerial,Wife,Black,Female,0,0,,United-States,1
,Local-gov,29235,?,10,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,40,France,1
61.6178447,Self-emp-inc,172880.2497,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,-44.06820196,0.326329223,34.82613677,United-States,1
46,Private,155890,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
33,Private,268127,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,0
30,Private,392812,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,50,Germany,0
48,Private,193553,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,20,United-States,1
29,Private,293073,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,0
42,Private,276218,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,1
65,Private,154171,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,60,United-States,0
56,Private,189975,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,60,United-States,1
35,?,391937,Some-college,,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
75,Self-emp-inc,152519,Doctorate,16,Widowed,Prof-specialty,?,White,Male,25124,0,,United-States,1
44,Private,300528,11th,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,,?,1
29,Private,119359,HS-grad,9,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,0,,10,China,1
31,Private,340917,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,14344,0,40,United-States,1
61,Private,119684,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,20,United-States,1
44,Local-gov,32627,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,60,United-States,1
36,?,,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,0
36,?,185556,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,,United-States,1
51,Local-gov,170579,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1
,Private,359131,Bachelors,13,?,Prof-specialty,Wife,White,Female,7298,0,8,?,1
29,Private,196227,Bachelors,13,Never-married,?,Not-in-family,White,Female,,0,40,United-States,0
20,?,286166,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,,United-States,0
29,State-gov,147256,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,1
50.60532598,?,176571.3354,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,5256.955153,0.179070531,42.28983812,United-States,1
36,Private,186808,Bachelors,13,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,40,United-States,1
,Private,96282,10th,6,Never-married,Other-service,Own-child,White,?,0,0,14,United-States,0
46,Local-gov,117310,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,21,United-States,1
45,Private,148900,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0
56,Private,245215,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0
47,Private,175990,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,,0,30,?,1
49,Private,304864,Some-college,10,Divorced,Tech-support,Unmarried,Black,Female,0,0,35,United-States,0
28.15367477,?,171185.7743,HS-grad,9,Never-married,?,Other-relative,White,Male,0.796905441,1.396341493,29.54370031,El-Salvador,0
31,Private,420749,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
27,Private,133696,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,88,United-States,0
47,Private,107682,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,48,United-States,0
62,Private,162825,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1
27.87817496,Private,88405.83841,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,1.690009934,1.089421924,36.30143856,United-States,1
60,Federal-gov,38749,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,99999,0,60,Philippines,1
23,Private,94071,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
44,Private,,?,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1
43,Self-emp-not-inc,260696,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,1
59,Self-emp-inc,,?,11,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,1
71.18292599,?,182686.4663,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0.040614087,1.432586118,45.24412732,?,1
36,Private,321274,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
20,Private,204641,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States,1
40,Private,174575,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
39,?,223792,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,,40,United-States,1
61,Private,171429,11th,7,Divorced,Other-service,Unmarried,White,Female,0,0,36,United-States,0
56,Private,122390,Assoc-voc,11,Married-civ-spouse,Sales,Husband,?,Male,15024,0,,United-States,1
39,Private,141029,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,0
48,Private,359808,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0
56.62330152,Self-emp-not-inc,105975.4443,11th,7,Divorced,Craft-repair,Unmarried,White,Male,0.377614506,0.392597664,33370.37551,?,0
43,Private,60001,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,,40,?,1
40,Private,122215,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
32,Private,101709,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,1
27,Private,50316,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
39,Private,207185,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,Puerto-Rico,1
22,Private,283029,9th,5,Never-married,Craft-repair,Own-child,White,Male,0,0,54,United-States,0
37.98979494,Private,31539.95256,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,-0.767295375,1.921932964,34.08643373,United-States,0
44,Self-emp-not-inc,168443,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0
56,Private,250873,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
51.94396416,Private,160805.9398,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.51986344,28909.64736,36.56355431,United-States,1
66.30686332,Self-emp-inc,90024.6614,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,1.937554302,-2.658476432,38.49347795,United-States,1
76,?,211574,10th,6,Married-civ-spouse,?,Husband,White,Male,0,0,1,United-States,0
36,Private,484024,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,0
31,Self-emp-inc,467108,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,1
54,Private,286989,Preschool,1,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,0
25.21173761,Self-emp-not-inc,111895.6304,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.862509957,-2.071879524,51.94890555,United-States,1
33,Private,218407,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,80,Columbia,0
39,Private,134367,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,24,United-States,1
58,State-gov,280519,HS-grad,9,Divorced,Other-service,Own-child,Black,Male,0,0,40,United-States,0
36,Private,199501,Some-college,10,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,38,United-States,1
44,Private,228516,HS-grad,9,Never-married,Other-service,Unmarried,?,Male,0,0,,Portugal,0
55,Private,289257,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
46,Private,254672,Some-college,,?,Machine-op-inspct,Not-in-family,White,Female,2354,0,40,United-States,0
90,Private,51744,Masters,14,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,50,United-States,0
38,Private,31053,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0
26,Self-emp-not-inc,,10th,6,Never-married,Exec-managerial,Not-in-family,White,?,0,0,75,United-States,1
63.27452125,Self-emp-not-inc,335005.2405,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,-0.309057969,1917.858281,61.03231197,United-States,1
49,Federal-gov,168232,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
43,Private,195258,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
31.80574286,Private,214605.7803,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,91685.47476,2.042257841,50.72125718,United-States,0
36,Local-gov,382635,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,Honduras,0
43.43025469,Self-emp-not-inc,130874.6272,Masters,14,Divorced,Other-service,Unmarried,White,Female,-0.651807378,-0.364106221,36.76228559,United-States,0
38,?,156866,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Other,Male,,0,40,United-States,1
42.24966499,Self-emp-not-inc,102887.919,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.222186737,-0.430038005,55.75099292,United-States,0
71,Self-emp-inc,133821,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,0
33,Private,181372,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,1
35,Private,253006,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,38,United-States,1
47,Self-emp-inc,308241,Bachelors,,Divorced,?,Unmarried,White,Female,0,0,60,United-States,1
40,Self-emp-inc,57233,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1
32,Private,96016,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,0
36,Private,220585,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
71,Local-gov,94358,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,6,United-States,0
28,Local-gov,207213,Assoc-acdm,12,Never-married,Craft-repair,Own-child,White,Male,0,0,5,United-States,0
36,State-gov,212143,?,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,,0,20,United-States,1
62,Private,185503,Masters,14,Married-civ-spouse,Exec-managerial,Husband,?,Male,0,0,,United-States,1
24,Private,381895,11th,7,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,0
22,Private,341368,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,50,United-States,0
28,Private,179191,HS-grad,9,Married-civ-spouse,Craft-repair,?,White,Male,0,0,,United-States,0
34,Private,173495,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0
64,Self-emp-not-inc,36960,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,1
37,Private,220237,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,United-States,1
37,State-gov,178876,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,1
35.12950171,Private,314187.9822,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,-0.789347012,0.102074916,26.86914229,United-States,0
53,Self-emp-inc,69372,Doctorate,16,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,India,1
34,?,,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,Puerto-Rico,1
35,Private,190728,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,1
51,Self-emp-inc,338260,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,United-States,1
30.62794146,Private,139504.556,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,-1.466686413,-0.105060726,25.5131538,United-States,0
53,Private,139671,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
50,Private,137815,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,?,Male,0,0,,United-States,1
73,Federal-gov,142426,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,25124,0,20,United-States,1
50.38433586,Private,83284.98821,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,6623.394467,0.995893416,41.43647423,United-States,1
32,Private,330715,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,99999,0,40,United-States,1
23,Private,274424,11th,7,Separated,Other-service,Unmarried,White,Female,0,0,40,United-States,0
33,Self-emp-not-inc,170979,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,United-States,1
62,Local-gov,113443,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,10520,0,33,United-States,1
55,Self-emp-not-inc,205296,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,50,United-States,0
33.22405619,Self-emp-not-inc,149236.7266,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.836222937,-0.173153102,37.16778196,United-States,1
41,Private,372682,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,0
47,Local-gov,,?,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,1
24,Private,190709,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,0
49,Private,27614,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,0
53,Private,350510,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1
34,Private,275438,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,40,United-States,1
58,Private,280309,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,60,United-States,0
54,Private,172281,Masters,14,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States,1
63,Federal-gov,217994,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0
51.00720656,Private,451002.1845,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.949173706,0.852345166,39.94288221,United-States,0
30,Private,385177,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,24,United-States,1
43.74695239,Private,219138.5869,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,1.045134548,0.823309452,30.55108683,Hungary,1
56,Private,246687,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
56,Self-emp-not-inc,206149,7th-8th,4,Never-married,Other-service,Unmarried,Black,Female,0,0,58,United-States,0
39,Private,280570,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,?,Male,0,,45,United-States,0
27,?,262723,Some-college,10,Never-married,Machine-op-inspct,Unmarried,Black,Male,0,0,,United-States,0
30,Private,143766,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
36,Private,238415,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1
34,Private,287315,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,1
32,Private,154950,?,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,,United-States,0
44,Self-emp-not-inc,205033,12th,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,0
38,Private,91039,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,60,United-States,1
44,Self-emp-not-inc,343190,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,55,United-States,1
38,Self-emp-inc,187411,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
45,Self-emp-not-inc,183710,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,0
64,State-gov,222966,7th-8th,4,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States,0
38,State-gov,22245,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0
43,Self-emp-not-inc,204235,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1
30,Private,191385,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
42,?,255847,HS-grad,,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386,0,48,United-States,1
44,State-gov,136546,Doctorate,16,Married-civ-spouse,Prof-specialty,?,White,Male,0,1902,,United-States,1
24,Private,39615,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,0
30,Private,46712,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,0
38,Self-emp-not-inc,43712,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,45,United-States,1
44,Private,79531,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
66.36051756,Federal-gov,25990.84086,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,9201.543427,-1.122585939,38.3566731,United-States,1
23,Private,122797,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0
27,Private,237466,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,0
